teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,gameDuration
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,1389
100,Fail,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,2,2,1734
100,Fail,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,6,0,1,3,1,1881
100,Win,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,10,2,0,2,2,1617
100,Win,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,0,2,2,1299
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,1,0,1539
100,Win,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,0,1,2,1302
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,0,0,3,2,1220
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1203
100,Win,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,1,2,0,1,1981
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,0,0,3,1,1887
100,Win,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8,1,2,2,1,2336
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,1359
100,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,1,0,2,1,942
100,Fail,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,1,1,1,1824
100,Fail,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,1,2,2,1970
100,Win,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,0,0,2,1,1248
100,Win,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,0,0,1,943
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,0,0,2,1,2125
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1,941
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,1,1225
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1564
