assists,champLevel,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,teamId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
7,13,7019,1408,4388,8,0,0,0,0,0,0,0,8949,8300,0,1,5,0,3,1,434,38085,18032,6775,4,0,0,7,200,0,5266,1210,8050,0,24,44257,20148,15068,1334,24,109,1,0,906,906,242,0,87,10,12,49,0
7,14,23125,0,15965,7,0,0,0,0,0,0,0,9677,8300,0,1,4,0,2,1,794,12717,765,11099,117,16,66,8,200,0,106266,7998,23167,0,11,129619,9111,34651,16691,26,318,1,0,10636,347,384,0,44,5,10,5,0
5,15,4847,2663,13747,5,0,0,0,0,0,0,0,10665,10488,0,0,4,0,0,1,617,17226,2310,9407,8,0,5,9,200,0,74435,8191,9984,0,11,91662,10501,20310,2497,168,50,1,0,0,0,918,0,16,3,1,13,0
7,16,4944,4501,9086,3,0,0,0,0,0,0,0,14465,14375,0,1,6,199,5,1,1351,136470,19240,7899,23,1,22,10,200,0,18192,1973,12130,0,33,173122,21316,20120,5171,223,219,2,0,18460,103,90,2,25,1,9,5,0
8,15,16057,5161,9498,6,1,0,0,1,0,0,0,13338,13525,0,1,6,508,3,2,635,1572,972,6060,20,0,16,1,100,0,152826,16285,12901,0,40,191332,18420,19550,3194,243,801,3,0,36933,1162,588,2,42,8,15,12,1
11,16,30017,180,34947,4,0,0,0,0,0,0,0,11799,11625,0,1,7,0,5,1,774,29835,1825,11784,141,27,77,2,100,0,137592,13142,20165,0,25,177670,16010,32106,7701,35,379,1,0,10242,1042,156,0,32,10,3,17,1
9,17,4304,3692,13486,2,0,0,0,1,0,0,0,15878,16020,0,2,7,279,5,1,847,175456,13961,10786,31,12,15,3,100,0,20319,1474,7814,0,35,197672,15536,18876,6420,267,248,1,0,1896,100,275,2,34,2,10,12,1
5,16,3409,3409,11006,3,0,0,0,1,0,0,1,13363,12025,0,1,9,0,8,1,887,7433,1103,7766,7,7,0,4,100,0,145266,22704,10806,0,6,158439,24653,18849,4603,204,139,1,0,5739,845,276,1,28,4,2,10,1
19,14,3079,2550,16984,3,0,0,0,0,1,0,0,8108,7100,1,0,0,0,0,0,433,10403,4097,4688,0,0,0,5,100,0,6742,1023,11366,0,28,22224,5120,16306,770,36,93,1,0,5078,0,252,1,65,12,11,36,1
3,16,8417,1549,7442,5,0,0,0,0,0,0,0,11820,11850,0,1,4,0,2,1,794,159208,16993,4463,19,4,7,6,200,0,16134,925,11204,0,21,177899,17919,16293,1098,226,350,1,0,2557,0,625,1,14,3,1,7,0
4,13,11004,2939,10839,8,0,0,0,0,0,0,0,10173,9700,0,0,2,0,0,1,658,6793,530,5625,125,12,93,7,200,0,151041,11146,12063,0,14,162817,12525,18240,4860,60,263,1,0,4982,849,550,1,60,3,15,23,0
5,12,153,0,13227,7,0,0,0,0,0,0,0,7258,6975,0,0,3,0,0,1,466,4641,3824,3154,0,0,0,8,200,0,4674,1486,10550,0,24,15683,5908,14114,183,32,105,1,0,6368,598,410,0,66,15,12,41,0
7,15,1641,735,38380,5,0,0,1,0,0,0,0,10611,11000,0,1,4,41,2,1,445,91849,15717,6840,4,0,0,9,200,0,17416,2542,19931,0,57,109505,18332,27868,8727,168,492,1,0,240,72,1096,0,18,1,2,9,0
5,15,132,0,6775,4,0,0,0,0,0,0,0,12556,12350,0,2,5,1481,2,1,979,5785,1142,3465,16,0,16,10,200,0,156677,15829,12379,0,18,163201,16999,16312,2412,216,129,1,0,738,28,468,0,33,4,7,11,0
1,10,540,540,8740,5,0,0,0,0,0,0,0,4817,4675,0,0,1,0,0,1,321,19854,1823,4304,0,0,0,1,100,0,18988,2370,7510,0,11,41338,4194,12268,13,95,167,1,0,2495,0,453,0,9,1,1,5,0
5,8,0,0,5550,8,0,0,0,0,0,0,0,3426,3375,0,0,0,0,0,0,228,768,360,3342,0,0,0,2,100,0,11638,5996,7563,0,17,14705,6702,10979,200,25,35,1,0,2298,346,74,0,12,7,1,12,0
3,8,1329,0,8475,4,0,0,0,0,0,0,0,5981,5050,0,1,4,0,2,1,386,11417,550,2696,55,0,47,3,100,0,41978,2848,9522,0,7,56266,3679,12393,3545,18,210,1,0,2870,280,174,0,13,3,1,6,0
2,9,0,0,5473,3,0,0,0,0,0,0,0,5417,4450,0,0,3,0,0,1,375,23872,3515,726,0,0,0,4,100,0,11666,1460,7590,0,0,36029,5465,8578,2140,95,26,1,0,490,490,260,0,10,2,1,6,0
5,8,488,0,3476,6,0,0,0,0,0,0,0,5526,5325,0,0,2,130,0,1,307,1191,791,2636,0,0,0,5,100,0,27926,6175,5852,0,28,29117,6966,8615,704,91,314,2,0,0,0,126,0,11,1,2,2,0
5,10,1278,1278,2371,2,0,0,0,0,0,0,0,6263,3575,0,1,3,0,2,1,372,2801,278,1842,0,0,0,6,200,0,54146,7546,3114,0,3,57125,8003,5171,573,121,63,1,0,178,178,214,0,6,1,0,6,1
12,10,2094,2094,4351,2,2,0,0,0,0,1,0,9401,6425,0,3,9,293,4,2,428,2047,1648,1868,1,1,0,7,200,0,52047,12371,7466,0,10,54094,14020,9630,3391,122,124,3,0,0,0,296,0,19,1,7,8,1
17,9,1669,1669,9520,3,0,0,1,0,0,0,0,5802,4560,0,1,4,0,3,1,297,7829,3476,1147,0,0,0,8,200,0,4627,1626,5340,0,23,15339,5125,6555,1090,21,145,4,0,2881,22,68,0,27,4,2,15,1
2,11,2534,2534,5304,2,1,0,0,0,0,0,0,6645,6500,0,2,4,0,2,2,552,4142,746,1636,4,4,0,9,200,0,58828,5750,5465,0,13,62970,6497,7128,823,120,216,1,0,0,0,26,1,13,2,1,7,1
10,10,18531,0,3767,1,2,0,0,0,0,0,1,7047,4260,0,2,6,0,4,2,413,44401,7386,1575,70,4,38,10,200,0,16152,973,7386,0,13,67783,9248,9473,4147,14,82,1,0,7230,889,512,1,25,1,4,2,1
10,13,143,143,17507,3,1,0,0,0,0,0,0,8949,8175,0,1,7,0,6,2,352,60767,13024,2398,4,4,0,1,100,0,20549,2911,11884,0,37,85349,16296,15421,5682,148,452,1,0,4032,360,1138,0,16,1,1,8,1
17,13,38822,153,28631,3,1,0,0,0,0,0,1,10395,9725,0,2,9,0,5,2,398,44780,5499,7391,96,5,58,2,100,0,55594,10050,19975,0,26,117626,16365,27611,13686,24,205,1,0,17251,814,245,2,19,9,3,8,1
10,14,907,870,21705,1,1,0,0,0,0,0,0,9117,7725,0,1,6,0,6,2,391,52303,11774,3495,0,0,0,3,100,0,27742,4508,8581,0,26,81556,16283,12077,3056,144,529,1,0,1510,0,0,1,20,1,2,6,1
17,11,952,260,25319,3,1,0,1,0,0,1,0,8878,8300,0,1,9,0,6,2,836,610,520,5065,0,0,0,4,100,0,25533,11620,14278,0,39,36510,17184,20507,3276,38,135,1,0,10366,5043,1163,0,61,8,13,19,1
7,13,1091,522,14207,3,0,0,0,0,0,0,0,10713,10950,0,2,9,580,5,1,614,18108,2181,2995,26,8,13,5,100,0,96323,13832,11600,0,23,115767,16513,14758,4757,157,174,1,0,1336,500,162,0,17,10,1,13,1
2,12,748,177,29363,6,0,0,0,0,0,0,0,7389,7525,0,0,2,0,0,1,473,36066,7915,11283,0,0,0,6,200,0,48973,8310,12720,0,48,92149,16230,25217,843,161,409,1,0,7109,4,1213,0,15,3,2,7,0
3,9,148,148,21186,10,0,0,0,0,0,0,0,5751,5500,0,1,3,0,2,1,355,873,518,5995,0,0,0,7,200,0,15679,7977,8902,0,33,22113,8939,16918,263,26,178,4,0,5560,443,2020,0,32,6,4,16,0
7,11,7690,0,12657,10,0,0,0,0,0,0,0,6414,6075,0,0,0,0,0,0,287,81714,7463,6514,103,11,79,8,200,0,18718,1396,19966,0,5,107183,10096,27937,12196,8,141,5,0,6750,1236,1456,0,16,7,1,8,0
3,11,3338,514,8060,7,1,0,0,0,0,0,0,7715,6975,0,1,3,0,2,2,340,9580,3368,2531,7,0,6,9,200,0,61483,10057,11837,0,2,73461,13583,15429,1813,147,81,3,0,2397,157,1061,0,10,3,1,8,0
2,12,0,0,8461,7,0,0,0,0,0,0,0,8496,8425,0,1,5,0,2,1,261,3018,436,7819,0,0,0,10,200,0,72621,15622,7927,0,8,79113,16927,16712,2126,146,107,1,0,3473,868,966,0,20,3,4,8,0
11,15,5491,4421,9092,4,2,0,0,1,0,0,1,14365,13100,0,3,16,0,7,3,772,105787,22066,3952,4,0,4,1,100,0,11655,2317,10603,0,15,124798,26728,15280,2723,188,105,3,1,7355,2345,724,1,15,2,1,10,1
16,15,46863,1873,13723,5,2,0,0,0,0,0,0,13412,12050,0,4,12,0,4,2,430,169611,22842,6997,150,12,96,2,100,0,7433,399,16256,0,17,190374,24311,23665,12027,31,207,1,0,13328,1068,412,1,26,4,6,4,1
7,14,14327,6697,9933,6,1,0,0,1,0,0,0,11984,11150,0,3,8,512,2,2,368,17587,4612,3942,17,4,12,3,100,0,111960,11843,13958,0,1,130657,16652,18541,4390,193,44,3,0,1110,196,640,4,21,0,8,8,1
26,12,3188,3188,30320,5,0,0,0,0,1,0,0,7589,7100,1,0,0,0,0,0,537,15141,6226,3313,0,0,0,4,100,0,4748,795,14313,0,46,26619,7021,18743,9866,24,147,5,0,6729,0,1116,0,54,10,6,26,1
14,14,6625,5146,19842,2,0,0,1,1,0,0,0,9013,8225,0,1,3,11,2,1,153,78623,12627,3218,7,3,0,5,100,0,11714,1148,10602,0,48,94657,13776,14130,5482,126,405,1,0,4320,0,310,2,21,7,3,13,1
8,13,5145,2238,10050,10,1,0,0,0,0,0,0,10075,9350,0,1,5,2543,2,2,257,1867,286,11921,10,0,10,6,200,0,92360,15633,4568,0,11,101769,16360,16924,2364,162,183,2,0,7542,441,433,0,9,0,2,8,0
7,12,535,535,13465,4,0,0,0,0,0,0,0,7975,6495,0,2,5,0,2,1,704,618,295,14612,1,0,1,7,200,0,26967,5064,5480,0,22,37357,7194,20398,1979,57,93,1,0,9771,1834,305,0,60,9,12,31,0
12,14,3223,42,5129,7,1,0,0,0,0,0,0,8905,8410,0,1,3,0,2,2,384,84119,14041,14730,0,0,0,8,200,0,8107,1156,3000,0,22,94364,15398,18766,2728,166,98,1,0,2137,201,1036,0,25,3,4,11,0
3,14,8458,0,12525,10,0,0,0,0,0,0,0,11201,10675,0,1,7,0,3,1,217,5907,1614,14440,125,7,93,9,200,0,142727,10532,12254,0,7,154003,12874,27802,9552,28,170,1,0,5368,728,1108,0,26,3,4,3,0
3,13,508,508,14403,8,0,0,0,0,0,0,0,7507,7075,0,1,2,0,2,1,246,9438,1435,15332,4,4,0,10,200,0,63018,6694,9106,0,5,72457,8129,25165,4955,142,69,1,0,0,0,726,0,24,3,2,9,0
12,12,1084,919,17718,3,0,0,0,0,0,1,0,8328,7150,0,0,2,0,0,1,697,9989,4754,5588,0,0,0,1,100,0,3605,929,10402,0,37,20476,6652,16950,6061,29,87,5,0,6881,968,959,0,57,10,7,31,1
8,14,25885,9458,14127,4,0,0,0,1,0,0,1,13474,11575,1,2,6,836,3,1,427,2794,1213,6164,41,13,24,2,100,0,181916,11978,5408,0,12,189368,13714,12120,2680,213,193,3,0,4658,522,547,3,43,3,12,11,1
2,15,4495,2933,4418,0,1,0,0,0,0,0,0,11795,10525,0,1,7,58,7,3,0,91604,13385,3595,20,4,12,3,100,0,16498,1449,4584,0,25,117123,16075,8272,3700,197,135,2,1,9020,1240,92,2,28,5,6,8,1
5,14,6695,3773,18273,2,0,0,0,1,0,0,0,9471,9483,0,1,3,0,3,1,1345,38260,1959,6503,15,11,0,4,100,0,54960,5113,12854,0,10,97191,7234,19532,1555,148,283,1,0,3971,162,173,0,27,2,4,10,1
5,13,24386,2424,6503,6,1,0,0,0,0,0,0,10367,9410,1,2,9,0,5,2,549,75516,10535,7337,96,20,40,5,100,0,23249,1232,12194,0,21,109777,13094,20467,5451,21,125,1,0,11012,1326,935,2,34,9,5,8,1
10,13,15419,1601,7567,7,0,0,0,0,0,0,0,10112,9450,0,0,5,0,0,1,337,130129,17802,8438,100,11,67,6,200,0,7072,547,12372,0,9,141873,19419,21416,8298,37,110,1,0,4671,1069,605,0,28,6,4,8,0
2,13,4544,3463,7348,6,1,0,0,0,0,0,0,9408,8875,0,1,3,0,2,2,453,8986,1964,6079,2,1,0,7,200,0,88668,10731,7100,0,8,97895,12816,13798,1991,164,115,1,0,240,120,618,1,20,0,7,7,0
10,11,1746,1360,14040,6,0,0,0,0,0,0,0,6296,6025,0,0,1,0,0,1,389,7710,4173,5758,0,0,0,8,200,0,7017,1243,6657,0,27,22204,5546,13047,1269,28,146,5,0,7476,130,632,0,49,10,6,35,0
4,12,3288,1615,7342,5,0,0,1,0,0,0,0,10459,10435,0,2,5,0,2,1,603,16527,3371,7194,5,0,5,9,200,0,104681,7402,7736,0,6,133396,11030,16024,1234,197,307,3,0,12188,256,1093,0,17,5,4,10,0
2,14,4894,2809,7555,3,0,0,0,0,0,0,0,9695,9025,0,0,1,0,0,1,752,7057,433,6974,12,0,8,10,200,0,129531,8761,7590,0,5,139402,10328,15832,2821,204,118,1,0,2813,1133,1268,2,16,3,1,11,0
1,14,2302,2302,18705,11,1,0,0,0,0,0,0,11463,12425,0,2,7,0,3,3,349,20894,5058,10564,1,1,0,1,100,0,90132,12903,17021,0,15,116536,17961,30004,5289,178,73,1,1,5510,0,2418,1,14,1,2,8,0
5,14,3007,982,9382,7,0,0,0,0,0,0,0,9964,9925,0,2,6,0,2,1,425,82904,14176,10928,5,0,4,2,100,0,13534,2280,8753,0,30,103981,18854,20219,2397,175,170,2,0,7542,2398,538,0,15,5,2,9,0
6,13,8262,400,12918,11,1,0,0,0,0,0,0,10922,10825,0,1,4,559,3,3,215,1602,474,8994,16,0,13,3,100,0,106073,12343,11509,0,12,122176,12817,21596,3060,161,139,3,1,14500,0,1092,0,23,1,5,6,0
9,12,1546,85,11593,6,0,0,0,0,0,0,0,6499,6450,0,0,2,0,0,1,446,13663,5515,5688,0,0,0,4,100,0,7285,2178,9811,0,32,26172,7693,15755,4610,33,189,5,0,5222,0,255,0,52,8,6,34,0
9,13,14536,0,22208,7,0,0,0,0,0,0,0,8192,7825,0,0,2,0,0,1,399,29553,2255,12172,92,16,51,5,100,0,58825,6850,17516,0,19,98180,9824,31306,11034,14,298,1,0,9802,718,1617,0,20,3,5,5,0
12,14,3849,2136,9413,5,0,0,0,0,0,0,0,11156,10575,0,2,7,208,2,1,421,92843,14617,7954,14,6,8,6,200,0,11098,2177,9918,0,39,115099,17206,18805,5470,159,147,2,0,11156,412,931,0,24,3,2,10,1
6,14,9855,8894,11241,3,2,0,1,0,1,0,1,15487,14200,1,3,21,0,16,3,1030,23634,11022,5648,15,5,4,7,200,0,126560,25130,12510,0,5,151904,36958,18624,6132,180,82,4,1,1710,806,466,2,25,4,4,8,1
28,13,1727,1727,12524,4,0,0,0,1,0,0,0,7519,6300,0,0,0,0,0,0,886,9098,5189,5844,0,0,0,8,200,0,5738,1201,7922,0,29,19890,7236,14518,1328,32,123,1,0,5053,845,751,2,43,6,11,25,1
17,13,29776,0,22825,3,1,0,0,0,0,0,0,8565,7975,0,2,5,0,3,2,545,50969,11763,5769,86,19,33,9,200,0,22190,2211,22818,0,33,115578,15596,29277,17274,23,306,1,0,42417,1621,689,1,35,7,5,8,1
6,14,7781,7529,13447,6,1,0,0,0,0,0,0,11192,9358,0,2,8,751,4,2,394,8405,4015,3523,0,0,0,10,200,0,102076,9758,14834,0,8,121612,16010,18634,5291,148,235,1,0,11130,2237,276,4,14,2,2,8,1
17,14,4839,2622,29313,4,0,0,0,1,0,0,0,10212,9950,0,1,4,12,4,1,973,46283,7740,10354,8,8,0,1,100,0,60202,13789,12069,0,23,110206,21975,22935,6653,163,204,1,0,3720,445,510,1,27,2,9,6,1
17,14,1163,756,9150,7,0,0,0,0,1,0,0,9755,8575,1,1,4,0,3,1,320,91603,18320,6679,10,0,10,2,100,0,12049,1666,6600,0,20,104201,20534,13754,688,163,229,1,0,548,548,474,0,13,3,3,10,1
8,14,9901,5512,6617,3,2,0,0,1,0,0,1,14094,11400,0,2,13,0,6,3,595,29452,14988,5209,31,4,20,3,100,0,117394,16859,7906,0,10,157413,33238,14696,5255,170,114,3,1,10567,1391,1579,2,9,0,1,6,1
13,12,26782,1648,20135,3,1,0,0,1,0,0,0,9358,8120,0,1,6,0,5,2,1101,26821,1583,8047,96,19,45,4,100,0,62921,7119,14528,0,24,122608,12418,22760,6554,27,193,1,0,32865,3714,184,4,32,5,5,6,1
10,12,1938,1938,7590,2,0,0,0,1,0,0,0,11595,10050,0,2,4,0,2,1,1004,245,245,7001,5,0,0,5,100,0,20064,8652,5818,0,22,29427,10195,14371,4640,54,100,1,0,9117,1296,1550,0,70,6,17,24,1
4,13,5097,4803,7710,7,0,0,0,0,0,0,0,10785,11775,0,0,4,300,0,1,494,886,552,6194,0,0,0,6,200,0,95556,13714,10303,0,11,98082,14267,17457,2526,211,209,3,0,1640,0,959,2,31,8,9,14,0
5,13,2514,122,24357,2,0,0,1,0,0,0,0,10132,10075,0,2,8,0,6,1,1225,53794,14294,10766,1,0,1,7,200,0,6715,1117,12430,0,33,88181,16606,24383,10349,134,294,1,0,27671,1194,1186,0,17,3,2,8,0
7,13,448,448,16174,5,0,0,0,0,0,0,0,8320,7985,0,0,2,0,0,1,629,13900,2526,10518,4,0,0,8,200,0,52983,6283,17126,0,5,66883,8809,28580,10190,146,66,1,0,0,0,935,0,19,4,1,10,0
7,13,4842,105,17641,7,0,0,0,0,0,0,0,8844,7375,0,0,3,0,0,1,533,112915,12645,8561,123,5,90,9,200,0,13295,72,21887,0,18,132071,13824,32051,14661,15,385,1,0,5860,1105,1602,0,26,3,4,4,0
8,11,568,346,16353,10,0,0,0,0,0,0,0,6371,6000,0,0,2,0,0,1,306,7965,5429,8701,0,0,0,10,200,0,3716,958,10127,0,31,19658,6387,21538,540,29,174,5,0,7977,0,2710,0,45,6,5,27,0
4,13,32023,1000,13857,3,0,0,0,0,0,0,0,9820,9650,0,1,4,0,4,1,1047,128297,11948,7383,142,11,100,1,100,0,24058,605,18197,0,1,169354,13351,26001,20736,32,116,4,0,16999,797,421,0,51,4,16,19,0
2,11,0,0,8244,8,0,0,0,0,0,0,0,8374,8250,0,0,2,1446,0,1,381,0,0,8790,8,0,8,2,100,0,90911,11484,10996,0,21,91343,11824,20365,2151,156,39,1,0,432,340,578,0,19,4,10,10,0
3,13,4610,2181,7652,5,0,0,0,0,0,0,0,9007,9475,0,0,0,0,0,0,611,111979,14404,8169,7,1,3,3,100,0,14613,1539,8597,0,44,126708,16044,16937,643,184,312,1,0,116,100,170,1,18,1,3,10,0
4,11,1359,0,9606,2,0,0,0,0,0,0,0,6562,6325,0,1,3,0,3,1,1481,9388,3878,6479,1,0,1,4,100,0,6184,2055,8403,0,22,20022,6359,15364,4453,41,148,5,0,4449,426,482,0,80,9,15,49,0
3,15,12351,11344,17287,5,1,0,0,0,1,0,1,12320,12083,1,1,4,0,2,2,806,31167,3393,12390,18,5,7,5,100,0,128550,11591,8354,0,12,159718,14984,21721,3745,205,92,1,0,0,0,977,5,20,2,3,9,0
8,15,28285,3900,17254,2,0,0,0,0,0,0,0,11640,10175,0,0,3,0,0,1,1066,7660,800,8565,162,16,101,6,200,0,191771,12637,12340,0,14,206606,14916,21377,11742,59,398,1,0,7174,1477,470,1,44,5,20,7,1
9,15,3825,2631,26516,2,0,0,1,0,0,0,0,11916,10675,1,1,6,0,4,1,424,130592,14788,6645,4,4,0,7,200,0,4724,229,12662,0,33,138662,15599,19863,4061,217,103,2,0,3345,581,556,1,23,3,6,8,1
5,14,7074,2873,13763,4,0,0,0,0,0,0,0,9171,7950,0,1,2,0,2,1,587,92283,11672,7074,0,0,0,8,200,0,13223,1351,11865,0,4,108393,13266,19143,14511,170,84,1,0,2885,241,204,1,28,4,4,12,1
16,13,2884,1785,6588,1,0,0,0,0,0,0,0,7997,7250,0,0,2,0,0,1,1205,17350,7726,4588,0,0,0,9,200,0,6277,1144,6230,0,20,30090,8923,10818,3213,37,135,5,0,6461,52,0,0,73,10,9,53,1
5,15,10685,6738,9616,4,2,0,0,0,0,0,0,14824,12258,0,2,10,0,7,2,533,14853,6298,9568,16,0,16,10,200,0,143631,17788,9747,0,1,162274,24334,19929,2230,235,54,1,0,3790,247,614,4,16,3,9,8,1
12,10,2252,2252,8129,3,0,0,0,1,0,0,0,5559,4520,0,0,1,0,0,1,339,0,0,4139,0,0,0,1,100,0,14101,4557,7709,0,13,20958,5375,11848,0,26,51,0,0,6856,817,0,1,38,8,6,21,1
8,13,6198,6198,12912,2,1,0,0,0,0,0,1,10563,10033,0,2,9,0,5,2,457,583,583,3449,4,4,0,2,100,0,76796,11808,13071,0,22,92048,15646,16873,1560,128,153,1,0,14668,3254,352,2,12,2,2,7,1
10,11,4193,4193,4834,3,0,0,0,0,1,0,0,9703,8500,1,2,7,0,3,1,413,7145,2735,4423,6,4,1,3,100,0,71985,9211,6769,0,1,79751,12145,11459,2124,144,32,3,0,620,198,266,1,13,2,5,7,1
10,12,4349,3402,4997,3,1,0,0,1,0,0,0,9265,8525,0,3,7,670,3,2,335,0,0,1947,12,4,0,4,100,0,80548,12755,8377,0,4,81465,13329,10522,957,129,105,1,0,916,574,198,1,7,0,2,2,1
7,12,13802,610,4503,2,0,0,0,1,0,0,0,8891,7760,0,1,5,0,4,1,611,108015,7393,3029,108,16,76,5,100,0,5655,43,8404,0,4,120366,7770,11614,6575,32,78,1,0,6695,332,180,1,17,3,6,3,1
1,10,7359,0,9421,5,1,0,0,0,0,0,0,7598,6810,0,2,5,0,2,2,386,72805,6742,3347,98,16,58,6,200,0,20504,941,15780,0,8,97280,8453,20264,8875,26,394,1,0,3970,770,1136,0,23,1,7,2,0
6,8,810,581,5641,6,0,0,0,0,0,0,0,5302,5025,0,0,2,0,0,1,241,11536,5195,1159,0,0,0,7,200,0,3205,1477,6675,0,18,14742,6672,9123,581,14,97,3,0,0,0,1288,0,38,10,5,23,0
3,9,3852,3120,4415,7,1,0,1,0,0,0,0,7520,7455,0,1,4,0,2,2,259,4339,2288,1419,0,0,0,8,200,0,45610,9941,8824,0,0,59674,12229,10358,1276,107,0,2,0,9725,0,114,1,11,4,1,8,0
1,10,2567,536,10842,7,0,0,0,0,0,0,0,5971,5050,0,0,1,0,0,1,304,0,0,2830,4,0,1,9,200,0,46674,7200,12975,0,11,48214,7200,17502,2544,101,125,1,0,1540,0,1697,0,14,2,1,7,0
3,13,11674,6505,9496,4,0,0,0,0,0,0,0,9055,7650,0,0,1,0,0,1,470,1480,700,2660,8,0,4,10,200,0,109923,6365,11782,0,14,124082,7291,15384,2700,190,23,1,0,12679,226,941,2,17,1,1,7,0
12,11,2612,0,11383,9,0,0,0,0,0,0,0,6852,6570,0,0,2,0,0,1,381,20930,7324,6597,5,0,5,1,100,0,3114,524,13687,0,30,45038,8985,20684,6933,43,150,1,0,20993,1136,399,0,41,2,4,18,0
4,13,3618,3618,15593,5,0,0,0,0,0,0,0,9204,8675,0,1,4,0,4,1,792,7701,1012,7674,0,0,0,2,100,0,69986,10783,17355,0,13,79257,11795,25522,7921,141,70,1,0,1570,0,492,1,21,2,3,10,0
5,14,8579,5692,9497,11,2,0,0,0,0,0,0,13230,11150,0,3,10,460,2,2,305,14903,4195,9681,16,4,7,3,100,0,123818,12026,11469,0,1,139260,16678,22053,4167,177,14,2,0,539,455,902,2,30,5,4,12,0
9,14,3009,3009,8474,6,0,0,1,0,0,0,0,12470,11900,0,3,10,0,3,1,413,102987,20025,8300,10,2,8,4,100,0,12881,975,10400,0,3,119851,21809,20250,5823,173,19,1,0,3983,808,1549,0,16,2,1,6,0
8,12,12938,0,14827,8,0,0,0,0,0,0,0,9213,8700,0,1,3,0,2,1,372,5463,0,11970,121,14,84,5,100,0,106627,7170,16832,0,14,129190,9677,30310,11358,24,368,1,0,17098,2507,1507,1,22,5,6,5,0
5,16,12646,1688,5660,2,2,0,0,0,0,0,0,14321,14135,0,3,13,681,5,3,737,0,0,3660,24,5,4,6,200,0,144109,17089,7436,0,1,147218,17813,11666,2919,203,87,1,2,3109,724,570,0,16,0,4,2,1
21,15,31012,1720,9054,5,1,0,0,0,0,0,0,12232,12600,0,2,5,0,3,2,834,187308,22625,6644,164,17,96,7,200,0,7669,151,14435,0,14,201238,23703,21705,11793,43,126,1,0,6260,926,625,1,37,6,8,6,1
20,13,6031,1486,19390,6,0,0,0,0,0,0,0,8288,8100,0,0,3,0,0,1,502,573,339,10449,0,0,0,8,200,0,19873,7933,11431,0,19,28426,10146,22308,4051,25,68,1,0,7979,1874,428,2,73,14,4,45,1
16,15,22510,7347,16316,3,3,0,0,0,0,0,1,15923,15700,0,2,16,0,11,3,750,27260,12439,4585,8,0,8,9,200,0,136496,21413,10950,0,12,167916,34815,16746,4384,186,326,5,1,4159,962,1210,3,9,2,2,5,1
8,13,1879,1879,24853,13,0,0,0,0,0,1,0,8253,8225,0,0,2,0,0,1,219,17181,7504,10092,1,0,1,10,200,0,45116,4135,19195,0,23,65214,12003,31468,11143,98,76,1,0,2917,364,2180,1,24,3,3,5,1
18,15,1594,304,52917,9,0,0,0,0,0,0,0,9536,9575,0,0,3,0,0,1,369,86417,11036,1542,0,0,0,1,100,0,4737,911,23492,0,41,91350,12143,30500,4256,117,849,1,0,195,195,5465,0,20,5,1,14,0
8,16,3689,3689,19341,7,1,0,0,0,0,0,0,14852,13675,0,3,11,0,3,2,517,2771,1107,3971,8,4,4,2,100,0,159569,18030,17652,0,24,163808,20267,26009,5375,204,154,1,0,1467,1129,4385,2,17,0,4,6,0
4,14,8532,3097,11162,5,2,0,0,0,0,0,0,13364,14163,0,3,10,0,5,2,898,15385,6917,4299,23,1,18,3,100,0,152823,19159,17489,0,0,170649,26185,22748,1669,226,7,2,0,2440,108,959,0,31,2,9,10,0
10,15,15842,1999,14156,6,1,0,0,0,0,0,0,12340,12085,0,2,6,0,3,2,535,172824,19892,3333,111,13,67,4,100,0,21006,1141,20977,0,15,213985,22664,26244,11597,109,590,1,0,20154,1630,1932,0,42,9,9,9,0
22,13,1732,403,22490,4,0,0,0,0,0,0,0,10050,10275,0,2,6,0,4,1,766,15300,6770,4240,0,0,0,5,100,0,6614,2706,11261,0,31,25528,10073,16926,6064,30,384,5,0,3613,596,1424,0,102,10,9,54,0
7,18,56568,3463,16531,5,0,0,0,0,0,0,0,15751,13975,0,3,8,0,3,1,711,10235,1364,8877,194,41,90,6,200,0,230948,16871,14348,0,31,261835,19903,23915,9181,79,578,1,0,20650,1666,688,2,38,4,16,4,1
7,17,5059,3325,12449,8,0,0,0,0,0,0,0,12887,11230,0,0,2,0,0,1,753,135928,8532,9417,4,0,4,7,200,0,17569,1728,11887,0,39,154472,10477,21775,4929,214,226,2,0,975,216,470,1,25,4,1,14,1
