kills,deaths,assists,dragonKills,riftHeraldKills,baronKills,win,teamid
20,8,40,0,0,0,1,200
6,15,11,0,0,0,0,200
27,19,62,0,0,0,1,200
3,24,5,0,0,0,0,200
24,15,45,0,0,0,1,200
6,18,9,0,0,0,0,200
37,26,75,0,0,0,1,200
20,39,39,0,0,0,0,200
31,16,48,0,0,0,1,200
31,39,63,0,0,0,0,200
32,48,47,0,0,0,0,200
16,34,21,0,0,0,0,200
36,41,59,0,0,0,0,200
30,29,46,0,0,0,1,200
6,20,7,0,0,0,0,200
15,24,23,0,0,0,0,200
31,28,57,0,0,0,1,200
8,17,9,0,0,0,0,200
24,22,38,0,0,0,1,200
16,3,34,0,0,0,1,200
16,13,22,0,0,0,1,200
20,9,31,0,0,0,1,200
41,15,84,0,0,0,1,200
26,3,36,0,0,0,1,200
22,9,30,0,0,0,1,200
27,23,52,0,0,0,1,200
40,30,83,0,0,0,1,200
19,9,23,0,0,0,1,200
11,14,16,0,0,0,0,200
26,9,42,0,0,0,1,200
1,0,0,0,0,0,0,200
34,35,50,0,0,0,1,200
26,26,50,0,0,0,0,200
16,5,20,0,0,0,1,200
35,18,41,0,0,0,1,200
8,19,7,0,0,0,0,200
18,13,24,0,0,0,1,200
9,29,18,0,0,0,0,200
33,33,70,0,0,0,1,200
22,39,43,0,0,0,0,200
24,46,48,0,0,0,0,200
18,7,35,0,0,0,1,200
33,23,76,0,0,0,1,200
18,39,36,0,0,0,0,200
18,41,24,0,0,0,0,200
28,18,43,0,0,0,1,200
31,10,56,0,0,0,1,200
8,24,6,0,0,0,0,200
20,29,21,0,0,0,0,200
24,39,38,0,0,0,0,200
36,13,53,0,0,0,1,200
23,11,35,0,0,0,1,200
15,35,24,0,0,0,0,200
36,24,58,0,0,0,1,200
33,22,45,0,0,0,1,200
24,36,35,0,0,0,0,200
15,36,30,0,0,0,0,200
25,47,43,0,0,0,0,200
33,17,59,0,0,0,1,200
21,10,42,0,0,0,1,200
22,34,22,0,0,0,0,200
35,23,73,0,0,0,1,200
30,35,42,0,0,0,0,200
21,26,47,0,0,0,0,200
14,4,13,0,0,0,1,200
11,25,13,0,0,0,0,200
13,6,20,0,0,0,1,200
27,17,60,0,0,0,1,200
15,26,20,0,0,0,0,200
20,13,17,0,0,0,1,200
38,34,83,0,0,0,1,200
37,15,74,0,0,0,1,200
8,21,17,0,0,0,0,200
23,7,26,0,0,0,1,200
22,30,43,0,0,0,0,200
29,12,36,0,0,0,1,200
21,35,39,0,0,0,0,200
31,21,72,0,0,0,1,200
10,19,19,0,0,0,0,200
10,19,23,0,0,0,0,200
19,37,28,0,0,0,0,200
28,39,45,0,0,0,0,200
25,10,30,0,0,0,1,200
17,12,24,0,0,0,1,200
27,24,57,0,0,0,0,200
20,27,42,0,0,0,0,200
20,8,42,0,0,0,1,200
24,30,47,0,0,0,1,200
24,19,46,0,0,0,1,200
15,15,24,0,0,0,0,200
14,28,20,0,0,0,0,200
12,38,14,0,0,0,0,200
25,25,51,0,0,0,1,200
25,31,37,0,0,0,0,200
19,32,26,0,0,0,0,200
24,10,35,0,0,0,1,200
4,15,4,0,0,0,0,200
22,8,37,0,0,0,1,200
27,15,61,0,0,0,1,200
4,18,4,0,0,0,0,200
19,13,35,0,0,0,1,200
16,27,26,0,0,0,0,200
22,18,32,0,0,0,1,200
22,11,39,0,0,0,1,200
21,15,34,0,0,0,1,200
13,26,14,0,0,0,0,200
37,25,60,0,0,0,1,200
32,18,60,0,0,0,1,200
13,30,18,0,0,0,0,200
8,19,13,0,0,0,0,200
20,28,38,0,0,0,0,200
13,6,20,0,0,0,1,200
18,29,35,0,0,0,0,200
22,43,26,0,0,0,0,200
29,5,58,0,0,0,1,200
17,25,35,0,0,0,0,200
21,28,37,0,0,0,0,200
24,50,34,0,0,0,0,200
38,34,67,0,0,0,0,200
41,25,69,0,0,0,1,200
23,24,46,0,0,0,1,200
22,17,47,0,0,0,1,200
4,32,5,0,0,0,0,200
29,19,53,0,0,0,1,200
20,9,33,0,0,0,1,200
35,29,58,0,0,0,1,200
20,15,34,0,0,0,1,200
30,39,47,0,0,0,1,200
11,21,9,0,0,0,0,200
13,28,15,0,0,0,0,200
11,34,9,0,0,0,0,200
18,33,29,0,0,0,0,200
20,13,35,0,0,0,1,200
7,18,10,0,0,0,0,200
19,5,32,0,0,0,1,200
12,28,11,0,0,0,0,200
25,35,46,0,0,0,0,200
29,12,56,0,0,0,1,200
15,0,24,0,0,0,1,200
39,27,61,0,0,0,1,200
23,12,33,0,0,0,1,200
14,34,19,0,0,0,0,200
18,9,10,0,0,0,1,200
15,9,16,0,0,0,1,200
7,22,6,0,0,0,0,200
29,31,64,0,0,0,0,200
32,9,40,0,0,0,1,200
24,7,31,0,0,0,1,200
12,23,16,0,0,0,0,200
36,15,47,0,0,0,1,200
27,47,38,0,0,0,0,200
25,29,44,0,0,0,0,200
41,35,72,0,0,0,1,200
28,32,36,0,0,0,0,200
10,21,11,0,0,0,0,200
38,32,53,0,0,0,0,200
25,7,39,0,0,0,1,200
29,10,33,0,0,0,1,200
19,23,38,0,0,0,0,200
29,15,45,0,0,0,1,200
23,5,28,0,0,0,1,200
29,13,48,0,0,0,1,200
34,19,45,0,0,0,1,200
18,31,25,0,0,0,0,200
37,19,64,0,0,0,1,200
29,43,60,0,0,0,0,200
45,40,120,0,0,0,0,200
14,26,17,0,0,0,0,200
19,19,31,0,0,0,0,200
33,13,45,0,0,0,1,200
23,31,40,0,0,0,0,200
5,16,1,0,0,0,0,200
41,25,56,0,0,0,1,200
22,33,35,0,0,0,0,200
24,35,45,0,0,0,0,200
20,37,26,0,0,0,0,200
25,40,33,0,0,0,0,200
36,15,48,0,0,0,1,200
25,16,53,0,0,0,1,200
13,24,11,0,0,0,0,200
21,12,30,0,0,0,1,200
13,9,18,0,0,0,1,200
29,26,53,0,0,0,1,200
21,14,35,0,0,0,1,200
16,31,17,0,0,0,0,200
18,10,23,0,0,0,1,200
32,23,65,0,0,0,1,200
11,26,20,0,0,0,0,200
28,19,51,0,0,0,1,200
38,26,59,0,0,0,1,200
17,28,25,0,0,0,0,200
29,15,37,0,0,0,1,200
22,34,29,0,0,0,0,200
35,34,61,0,0,0,1,200
40,23,54,0,0,0,1,200
30,30,48,0,0,0,1,200
36,20,67,0,0,0,1,200
7,16,9,0,0,0,0,200
16,33,20,0,0,0,0,200
10,28,9,0,0,0,0,200
27,29,48,0,0,0,0,200
3,21,5,0,0,0,0,200
17,26,34,0,0,0,0,200
31,28,50,0,0,0,0,200
18,31,21,0,0,0,0,200
15,3,23,0,0,0,1,200
19,36,34,0,0,0,0,200
14,23,19,0,0,0,0,200
27,36,43,0,0,0,1,200
18,11,15,0,0,0,1,200
5,25,7,0,0,0,0,200
9,27,13,0,0,0,0,200
42,20,73,0,0,0,1,200
21,42,26,0,0,0,0,200
13,6,18,0,0,0,1,200
5,22,5,0,0,0,0,200
28,15,67,0,0,0,1,200
18,34,27,0,0,0,0,200
38,38,85,0,0,0,0,200
26,9,26,0,0,0,1,200
31,5,61,0,0,0,1,200
33,46,51,0,0,0,0,200
16,9,17,0,0,0,1,200
29,15,42,0,0,0,1,200
38,21,52,0,0,0,1,200
21,9,27,0,0,0,1,200
18,28,24,0,0,0,0,200
11,25,22,0,0,0,0,200
13,3,17,0,0,0,1,200
11,29,13,0,0,0,0,200
11,28,8,0,0,0,0,200
34,11,48,0,0,0,1,200
20,15,46,0,0,0,1,200
18,8,23,0,0,0,1,200
30,35,61,0,0,0,1,200
30,15,42,0,0,0,1,200
26,17,49,0,0,0,1,200
9,18,9,0,0,0,0,200
15,38,10,0,0,0,0,200
27,35,56,0,0,0,0,200
35,30,55,0,0,0,1,200
35,14,65,0,0,0,1,200
22,36,38,0,0,0,0,200
19,38,33,0,0,0,0,200
26,46,38,0,0,0,0,200
36,45,66,0,0,0,0,200
37,43,70,0,0,0,0,200
24,7,20,0,0,0,1,200
31,15,55,0,0,0,1,200
29,12,52,0,0,0,1,200
43,24,67,0,0,0,1,200
19,36,26,0,0,0,0,200
38,31,85,0,0,0,1,200
33,41,47,0,0,0,0,200
27,35,45,0,0,0,0,200
5,17,6,0,0,0,0,200
48,26,86,0,0,0,1,200
25,36,33,0,0,0,0,200
8,21,9,0,0,0,0,200
