teamid,win,csPerMin,goldPerMin,xpPerMin,csDiffPerMin,xpDiffperMin,,
200,0,1.78,520.24,721.52,-0.42,-110.78,,
200,0,0,0,0,0,0,,
200,1,2.56,640.22,744.82,0.04,-60.6,,
200,0,2.18,594.8,725.06,2.2E-16,-97.98,,
200,1,1.76,642.18,773.48,0.02,67.1,,
200,1,0,0,0,0,0,,
200,0,4.98,246.36,340.8,-0.02,-2.7,,
200,1,3.98,322.9,362.06,-0.5,-16.86,,
200,0,4.32,235.58,365.28,-0.38,-20.34,,
200,0,3.82,245.14,324.68,-0.04,9.56,,
200,1,4.44,334.54,380.76,0.46,40.8,,
200,0,4.34,254.32,358.54,-0.84,-23.94,,
200,0,5.52,282.46,374.98,0.64,-2.18,,
200,0,4.92,306.1,374.18,0.24,17.26,,
200,1,3.9,318.38,363.96,-0.64,14.66,,
200,1,4.24,320.08,362.94,-0.62,-0.4,,
200,0,4.74,284.16,359.74,-0.36,-28.22,,
200,0,4.22,328.72,389.9,0.6,76.1,,
200,1,3.9,331.18,327.36,0.12,15.44,,
200,1,4,284.14,367.34,0.56,24.44,,
200,0,3.58,358.56,366.74,-0.82,-1.04,,
200,1,4.18,314.6,362.36,-0.32,-9.92,,
200,1,4,290.48,331.4,0.38,37.36,,
200,1,4.88,264.66,393.3,0.7,11.6,,
200,1,4.5,300.9,385.18,-0.58,17.68,,
200,1,4.34,291.28,336.88,-0.18,-2.8,,
200,0,4.52,267.82,343.12,-0.28,-31.24,,
200,0,4.52,257.88,346.76,-0.98,-51.68,,
200,1,4.48,278.66,379.78,0.12,-5.76,,
200,1,4.86,350.06,417.22,0.28,30.32,,
200,1,4.52,325.04,395.98,2.2E-16,61.86,,
200,1,4.76,303.72,352.7,0.1,17.44,,
200,0,4.62,270.96,366.22,0.08,-12.98,,
200,1,5.4,294.82,399.74,-0.46,2.84,,
200,1,4.66,335.66,370.14,0.14,7.54,,
200,1,4.78,323.7,375.62,-0.26,28.02,,
200,1,5.04,255.8,373.26,0.32,-4.02,,
200,0,4.66,323.46,379.34,-0.12,-15.14,,
200,0,4.22,275.5,352.66,-0.22,-5.52,,
200,0,5.48,278,389.58,0,-14.28,,
200,1,5.18,371.48,406,1.48,115.34,,
200,0,4.44,295.1,388.18,-0.24,4.1,,
200,0,4.86,267.08,352.22,0,0,,
200,1,4.98,353.94,378.64,0.04,28.82,,
200,0,4.66,246.66,374.24,-0.48,-24,,
200,1,4.44,299.62,368.46,-0.42,-3.42,,
200,1,4.92,295.64,360.44,-0.22,-11.08,,
200,1,4.12,290.34,352.72,0.52,19.72,,
200,0,4.7,242.32,354.52,0.24,0.1,,
200,1,4.9,265.94,371.8,0.26,21.32,,
200,1,4.72,270.56,391.58,-0.14,45.2,,
200,1,4.9,289.28,381.02,-0.2,-23.8,,
200,1,5.38,277.88,375.64,0.12,-10.52,,
200,1,4.74,276.7,369.24,-1.62,3.24,,
200,1,4.18,301.5,335.1,-0.66,-6.88,,
200,0,4.84,279.48,346.28,-0.08,-17.32,,
200,0,4.66,240.9,333.76,0.1,-48.68,,
200,1,4.36,298.62,327.74,-0.4,-37.04,,
200,0,4.5,252.98,352.64,-0.5,-55.92,,
200,1,4.4,286.76,355.52,0.12,16.86,,
200,1,5.48,334.66,394.56,0.92,53.38,,
200,1,4.28,261.66,357.76,-0.86,26.24,,
200,0,4.7,270.98,366.72,-0.24,-7.36,,
200,0,4.3,288.8,339.02,0.26,0.36,,
200,1,4.6,287.14,338.74,-0.04,-13.94,,
200,1,5,291,381.84,0.02,31.42,,
200,1,4.94,276.76,350.32,-0.4,-16.1,,
200,0,4.52,296.78,370.3,0,0,,
200,1,4.88,295.2,400.24,0.46,41.34,,
200,1,4.14,275.26,352.02,-0.86,-11.18,,
200,0,4.62,256.86,348.9,1,33.6,,
200,1,4.22,270.82,375.8,-0.38,-1.84,,
200,0,4.04,249.14,304.9,-1.12,-55.98,,
200,0,4.68,252.46,341.42,-0.02,-47.64,,
200,0,0,0,0,0,0,,
200,0,4.6,307.94,343.26,0.14,12.68,,
200,1,4.46,311.46,360.68,0.4,40.56,,
200,0,4.78,233.18,347.44,-0.3,-56.64,,
200,1,4.46,282.02,337.72,-0.06,-0.28,,
200,1,4.66,304.54,369.14,-0.28,-10.32,,
200,0,4.9,263.88,356.1,-0.66,-18.86,,
200,1,4.84,348.78,380.04,-0.08,3.2,,
200,0,3.96,273.4,338.92,-0.54,-5.98,,
200,1,5.18,350.58,406.64,0.44,11.88,,
200,0,4.56,278.24,352.98,1.12,33.52,,
200,1,5.46,276.74,383,0.5,25.16,,
200,0,3.84,305.66,322.42,0.28,-6.74,,
200,1,4.76,317.08,386.96,0.8,37.3,,
200,1,4.4,272.48,352.22,-0.92,-7.16,,
200,0,5.14,255.7,364.76,-0.12,-30.72,,
200,1,4.7,288.48,359.54,0.94,23.16,,
200,1,3.92,287.76,346.14,0.3,6.62,,
200,1,4.86,298.9,358.6,-0.34,1.82,,
200,0,3.98,264.7,352.06,-0.42,3.42,,
200,0,4.26,260.22,327.72,1,29.76,,
200,0,5.54,283.82,375.2,0,0,,
200,0,2.16,453.8,615.92,0,0,,
200,1,2.56,562.84,766.8,0,0,,
200,1,4.46,315.84,370.98,0.7,55.66,,
200,0,4.12,311.02,341.1,0.88,24.54,,
200,0,2.12,510.06,710.86,0,0,,
200,0,2.18,513.5,742.6,0.04,29.48,,
200,0,2.18,513.66,700.04,-0.06,18.92,,
200,0,2.04,485.46,677.64,-0.02,-95.4,,
200,0,2.02,475.46,664.66,0,0,,
200,0,2.2,517.04,739.26,0,0,,
200,1,2.5,612.66,762.94,0.48,87.88,,
200,0,2.32,489.74,722.34,-0.06,-76.48,,
200,0,2.14,463.1,622.2,-0.52,-12.9,,
200,0,1.7,546.32,787.08,-0.54,96.52,,
200,1,2.32,525.04,723.96,0.24,-16.86,,
200,0,2.12,514.8,705.18,-0.14,-26.9,,
200,0,2.04,512.44,672.6,-0.16,-129.76,,
200,1,1.96,488.38,691.54,0,0,,
200,1,2.18,548.12,776.52,0,0,,
200,1,2.26,535.7,739.56,0.3,130.86,,
200,0,2.38,560.96,771.8,0.22,47.9,,
200,1,2.5,548.92,732.36,0.5,103.44,,
200,0,2.36,510.12,699.74,0.18,-14.48,,
200,0,2,510.7,739.38,-0.14,-44.9,,
200,0,2.3,549.16,738.88,0,0,,
200,0,2.2,532.46,718.12,0.2,-126.64,,
200,1,1.98,505.92,700.98,0.24,33.26,,
200,1,2.16,544.6,763.1,0.02,-12.2,,
200,0,1.88,465,591.56,-0.28,-158.04,,
200,1,4.88,251.42,348.72,-0.26,-3.86,,
200,1,4.78,339.78,384.74,0.06,20.52,,
200,0,3.1,266.12,295.64,-1,-58.16,,
200,1,5.06,303.54,346.96,1.28,35.78,,
200,0,2.58,537.6,745.24,0,0,,
200,0,1.96,448.7,625.1,-0.56,-88.94,,
200,0,1.9,491.34,703.3,0,0,,
200,1,2.26,519.1,694.18,0,0,,
200,0,2.16,494.28,691.54,0.04,-1.6,,
200,0,2.24,496.94,690.32,-0.08,-13.44,,
200,0,2.22,515.46,725.98,-0.24,31.4,,
200,1,2.22,515.22,702.6,0.56,68.64,,
200,0,1.8,509.94,694.92,0,0,,
200,1,2.32,514.14,690.26,0.26,19.84,,
200,1,2.2,593.2,839.92,0.3,158.16,,
200,1,2.42,528.92,719.58,0,0,,
200,1,2.5,579.62,814.2,0.54,127.64,,
200,1,2.34,509.5,687.34,0.14,4.28,,
200,0,1.38,456.12,622.68,-1.1,-68.9,,
200,0,2.1,493.42,707.44,0,0,,
200,0,0,0,0,0,0,,
200,1,2.22,523.18,713.54,-0.18,-21.12,,
200,0,2.18,519.74,724.68,-0.32,-91.92,,
200,0,2.06,501.4,666.96,-0.5,-148.44,,
200,1,2.52,486,693.18,0.34,28.22,,
200,0,4.42,235.3,336.9,-0.14,-51.98,,
200,1,4.2,258.78,346.8,-0.8,-26.56,,
200,0,4.88,290.64,358.96,-0.56,-20.88,,
200,0,0,0,0,0,0,,
200,1,2.4,528.14,741.58,0,0,,
200,1,2.18,529.4,700.98,-0.06,5.12,,
200,0,2.08,502.44,677,0,0,,
200,0,1.94,493.88,685.66,0,-79.5,,
200,0,2.4,495.54,692.2,0,0,,
200,0,2.3,513.28,719.06,-0.02,-27.3,,
200,0,2.04,475.16,648.9,-0.36,-105.26,,
200,1,2.42,494.96,679.26,0.18,46.26,,
200,0,2.22,519.64,704.08,0.08,-49.08,,
200,1,2.06,466.22,661.34,-0.24,17.92,,
200,1,2.12,504.88,650.14,0,0,,
200,1,2.52,506.54,705.32,0.62,51.24,,
200,0,2.42,548.92,772.8,0.24,72.36,,
200,1,2.36,548.44,743.48,0.32,8.38,,
200,1,2.3,495.82,685.04,0,0,,
200,1,2.26,551.98,768.62,-0.12,58.28,,
200,1,5.08,264.84,374.82,0.4,-5.12,,
200,1,4.28,296.82,358.18,0.04,26.86,,
200,1,4.6,323.86,375.18,0.24,57,,
200,0,2.28,506.7,733.42,0,0,,
200,1,2.1,509.06,681.54,0,0,,
200,1,4.72,315.16,398.88,-0.02,30.68,,
200,0,2.08,554.3,759.38,0.06,-5.18,,
200,1,2.52,540.4,746.64,0.56,44.18,,
200,1,2.34,551.8,771.92,0.26,48.1,,
200,1,2.42,499.92,675.26,0.78,27.68,,
200,0,2.14,497.16,679.64,-0.26,3.5,,
200,1,2.34,501.78,676.48,0,17.96,,
200,0,1.88,503.22,693.62,-0.38,-58.2,,
200,1,2.28,602.24,833.02,0.02,136.32,,
200,1,4.36,255.5,319.54,0.46,-14.4,,
200,1,4.7,275.44,362.36,0.3,-13.98,,
200,0,4.22,305.42,319.64,0.16,1.04,,
200,1,4.98,298.64,389.9,0.6,30.38,,
200,1,4.86,266.38,368.8,-0.34,-19.54,,
200,1,4.6,258.9,355.14,0.22,3.5,,
200,1,4.82,299.06,384.68,0.42,42.48,,
200,1,4.32,283.9,324.66,-0.46,-14.34,,
200,1,4.74,293.04,370.14,-0.6,2.02,,
200,0,2.44,508.28,724.04,0.2,5.44,,
200,0,2.14,498.22,706.38,-0.08,-30.4,,
200,0,2.22,520.42,701.88,-0.12,-87.22,,
200,0,5.28,311.2,365.76,0,5.68,,
200,1,4.96,325.7,366.34,1.16,58.36,,
200,1,5.04,317.9,405.94,0.2,42.68,,
200,1,4.2,308.14,359.64,-0.38,8.14,,
200,1,4.9,299.36,357.84,-0.2,-15.34,,
200,0,4.64,277.96,346.12,-0.26,-29.54,,
200,0,4.62,308.66,374.86,-0.66,18.5,,
200,1,4.9,321.46,367.58,0.66,23.46,,
200,1,4.56,298.48,372.56,1.06,82.52,,
200,1,5.26,319.16,391.04,0.62,46.44,,
200,0,4.44,289.32,360.34,-0.48,-46.46,,
200,1,5.14,302.64,385.12,0.06,32.96,,
200,0,2.32,544.28,780.54,0,0,,
200,0,4.12,319.84,372.96,-0.18,9.04,,
200,0,3.7,241.26,350.84,-1.46,-56.2,,
200,0,4.8,315,362.1,0.16,-16.46,,
200,1,4.66,315.94,355.96,0.26,-10.28,,
200,1,4.86,271.3,348.26,0.26,-37.18,,
200,1,4.74,295.62,361.8,-0.02,19.76,,
200,0,4.06,266.6,325.54,-0.64,-30.32,,
200,0,4.58,293.76,362.14,-0.08,4.06,,
200,0,4.42,240.94,338.94,-0.46,-23.66,,
200,1,4.36,298.62,327.74,-0.4,-37.04,,
200,0,3.84,234.12,324.7,-1.34,-85.32,,
200,0,4.52,301.7,396.66,-0.36,42.12,,
200,1,4.34,281.7,369.82,-0.28,-2.04,,
200,0,4.68,278.8,363.66,0.74,-30.32,,
200,0,3.62,239,343.72,-1.04,-30.28,,
200,0,4.9,305.84,366.02,-0.08,7.56,,
200,0,4.78,282.92,386.98,-0.04,40.36,,
200,1,4.82,284.28,371.1,0.04,8.6,,
200,0,4.06,319.7,367.76,0.06,1.52,,
200,0,4.64,235.9,327.72,0.24,-23.88,,
200,1,4.44,334.28,409.68,0,45.26,,
200,0,4.18,264.3,349,-0.9,-21.52,,
200,0,4.52,268.3,367.38,0.14,32.08,,
200,1,4.86,350.82,362.66,0,0,,
200,0,4.4,270.3,344.52,0.34,17.94,,
200,1,4.36,294.12,358.9,-0.14,-3.78,,
200,0,2.58,588.88,822.68,0,0,,
200,1,2.32,562.42,766.74,0.24,50.36,,
200,1,4.42,306.52,354.16,0.22,13,,
200,1,4.2,366.56,340.54,0.88,8.26,,
200,0,5.04,303.76,396.7,0.02,20.22,,
200,1,5,239.66,357.32,-0.16,-38.02,,
200,1,4.3,317.24,378.76,0,0,,
200,1,4.8,261.62,367.3,-0.2,-25.18,,
200,0,3.92,273.56,324.26,-0.04,11.48,,
200,0,4.52,295.54,350.4,0.4,-1.46,,
200,1,4.86,289.44,372.42,0.16,12.1,,
200,0,4.72,259.08,349.32,-0.26,-35.86,,
200,0,4.9,261.56,369.52,0.08,-7.84,,
200,1,4.94,300.34,361.2,0.94,29.38,,
200,1,0,0,0,0,0,,
200,0,4.74,308.28,377.72,-0.26,-12.36,,
200,1,4.64,242.6,344.38,0.04,15,,
200,0,4.52,265.84,340.82,-0.54,-32.52,,
200,1,4.6,277.22,359.3,-0.28,-22.5,,
200,0,2.28,564.64,765.24,0.6,20.86,,
200,0,4.32,256.8,350.88,-0.76,-75.86,,
200,1,5.08,259.36,371.86,0.1,-0.74,,
200,1,4.48,299.62,329.1,-0.04,-44.44,,
200,0,3.44,256.34,346.38,0,0,,
200,0,4.32,241.04,320.68,-1.04,-65.94,,
200,1,4.26,323.16,303.44,0.14,-24.26,,
200,1,5.32,350.88,411.08,0.96,71,,
200,1,5.06,302.12,387.46,0,0,,
200,0,2.18,512.54,732.56,0.16,43.9,,
200,1,4.24,301.06,361.42,-0.2,12.92,,
200,0,4.82,295.58,358.98,0.12,0.9,,
200,0,5.04,252.06,335.1,-0.14,4.6,,
200,0,4.36,283.06,337.74,0,0,,
200,1,4.14,803.38,612.26,0.22,35.88,,
200,1,5.84,880.12,604.9,1.68,72.14,,
200,1,4.66,259.1,354.28,0.32,19.38,,
200,1,5,277.08,368.02,0.94,34.4,,
200,1,5.2,310.58,398.94,0.42,34.08,,
200,0,3.98,305.32,361.2,-0.22,28.16,,
200,1,5.28,362.7,383.98,0.92,36.82,,
200,1,4.62,258.74,385.6,0,0,,
200,1,4.74,274.74,377.16,-0.32,16.04,,
200,0,3.02,221.68,300.26,-2.02,-68.42,,
200,0,4.12,282.48,372.74,-0.1,4.94,,
200,0,4.32,275.72,346.32,-0.34,22.2,,
200,1,5.24,272.68,347.04,0.32,-9.38,,
200,1,4.26,320.68,342.84,-0.26,-6.58,,
200,1,4.52,309.34,360.88,0.76,68.84,,
200,1,4.26,263.76,360.5,0.24,3.96,,
200,0,4.2,260.98,331.32,-0.84,-52.46,,
200,0,4.78,294,344.82,0.02,-24.18,,
200,1,4.8,358.44,402.44,0.14,23.42,,
200,0,4.74,264.56,356.6,0.46,1,,
200,0,4.56,265.5,362.3,-0.2,1.72,,
200,1,4.3,272.88,357.38,-0.44,-3.92,,
200,0,5.48,752.4,534.2,0.6,-28.78,,
200,1,4.5,331.88,358.3,0.38,34.74,,
200,0,4.38,332.2,370.62,0.08,-9.9,,
200,1,4.62,340.88,384.76,0.44,43.92,,
200,1,5.18,289.74,381.66,0.08,1.18,,
200,1,2.4,591.78,773.42,0.22,4.56,,
200,1,4.8,357.02,379,0.8,39.06,,
200,0,4.74,300.22,390.42,0.3,31.36,,
200,0,4.48,246.02,319.42,-0.2,-57.24,,
200,1,4.84,258.68,352.58,-0.26,-21.3,,
200,0,4.32,248.48,326.5,-0.84,-57.3,,
200,0,4.6,313.72,341.34,0.46,14.12,,
200,0,4.02,297.2,380.62,-1.08,-2.5,,
200,1,4.9,284.04,376.06,0.76,13.92,,
200,1,4.94,258.32,381.1,-0.32,18.08,,
200,1,4.48,287.26,342.62,0.28,23.86,,
200,0,4.06,236.68,320.26,-0.44,-64.92,,
200,0,5.06,287.56,372.24,0.2,4.38,,
200,0,5.18,306.06,376.98,-0.16,-11.48,,
200,1,4.64,285.9,370.94,0.12,-2.98,,
200,0,4.46,280.3,380.66,-0.32,8.3,,
200,0,5.18,262.32,367.84,0.14,5.06,,
200,0,4.62,280.68,356.5,0.08,17.5,,
200,0,4.5,278.36,349.36,-0.34,-36.66,,
200,0,4.76,272.46,337.12,0,0,,
200,0,4.34,286.18,339.64,-6.7E-16,-8.5,,
200,0,4.4,293.46,362.16,-0.08,19.6,,
200,0,5,262.52,349.72,0.14,-37.12,,
200,1,4.54,326.26,381.46,1.04,37.56,,
200,0,4.5,291.64,361.6,0.1,-4.62,,
200,0,4.72,263.98,353.04,0.1,-37.64,,
200,0,4.6,267.74,356.7,0.72,-9.16,,
200,1,4.64,276.72,345.6,0.46,7.84,,
200,1,4.68,270.2,343.74,0.04,2.28,,
200,0,4.82,253.6,342.34,-1.14,-66.28,,
200,0,4.2,306.42,344.04,0.08,-3.4,,
200,0,4.78,264.94,368.9,-0.62,-16.64,,
200,1,4.58,302.64,388.1,-0.54,4.72,,
200,0,4.56,267.46,362.68,-0.4,-24.76,,
200,0,4.66,276.76,376.14,-0.38,9.68,,
200,1,4.5,275.26,352.76,-0.28,-44.92,,
200,1,4.48,320.28,368.56,-0.08,19.86,,
200,0,4.34,286.58,337.8,0.46,5.42,,
200,1,4.68,283.1,351.66,0.12,-29.44,,
200,1,4.72,338.66,381.42,0.6,74.76,,
200,0,4.14,248.88,337.42,-0.34,-75.6,,
200,0,4.34,286.26,359.82,-0.16,-3.76,,
200,0,4.3,308.94,373.38,0.08,1.62,,
200,1,5.1,298.16,393.46,0.22,23.5,,
200,1,4.26,291.82,373.26,-0.56,17.16,,
200,0,4.04,244.04,300.68,-0.56,-74.8,,
200,1,4.96,310.98,379.76,0.18,11.24,,
200,0,4.9,298.84,387.06,-0.66,-22.52,,
200,1,5,283.88,394.58,-0.06,-6.44,,
200,1,5.02,287.18,390.76,0.16,7.44,,
200,0,5.4,302.18,380.86,0.38,-9.64,,
200,0,4.5,306.3,360.66,-0.04,-27.38,,
200,0,4.34,302.68,357.84,-0.4,-8.62,,
200,1,4.54,293.96,359,0.04,22.6,,
200,0,4.7,279.78,385.46,-0.16,21.66,,
200,0,4.24,273.46,347.38,-0.04,1.34,,
200,1,4.88,284.56,358.58,0.54,10.88,,
200,0,4.46,310.24,367.66,-0.12,6.56,,
200,1,4.58,355.42,396.38,0.4,102.08,,
200,1,4.88,373.4,428.3,0.84,108.1,,
200,0,4.58,269.28,370.68,0.5,5.3,,
200,1,4.24,291.68,339.08,0.06,-25.56,,
200,0,4.06,315.68,347.16,-0.22,4.08,,
200,0,4.48,268.18,376.82,-0.24,10.08,,
200,0,4.54,245.14,349.42,-0.66,6.12,,
200,1,4.56,298.84,361.58,-0.26,-5.28,,
200,0,4.18,262.46,350.12,-0.9,-26.92,,
200,1,4.72,313.04,377.7,0.56,30.3,,
200,1,4.86,311.86,384.36,0.16,48.22,,
200,1,4.76,306.72,345.48,0.36,12.62,,
200,1,4.82,339.08,382.96,0.82,-3.48,,
200,1,4.46,352.32,381.88,0.18,55.7,,
200,1,4.56,328.56,354.6,-0.26,0.38,,
200,1,4.2,278.84,346.46,0.34,3.94,,
200,1,4.84,335.54,373.72,0.68,13.6,,
200,0,5.08,322.32,396.66,0.68,27.78,,
200,1,4.84,277.82,359.76,0.42,-11.84,,
200,0,3.84,257.88,319.48,-0.66,-69.4,,
200,1,4.68,257.58,374.4,0.08,-6.74,,
200,1,4.6,355.8,397.54,0.72,58.48,,
200,0,4.16,283.28,367.02,-0.26,-22.08,,
200,0,4.36,251.44,313.16,0.34,-69.88,,
200,1,4.74,268.52,363.48,0.18,3.22,,
200,0,4.6,289.08,360.38,0.66,8.6,,
200,0,5.08,298.22,349.8,0.12,-43.88,,
200,0,3.8,252.74,341.94,-0.78,-58.92,,
200,0,4.96,281.66,354.16,0.12,-7.12,,
200,0,4.76,253.34,352.44,-2.2E-16,-4.86,,
200,0,5.22,255.34,353.9,0.44,-37.7,,
200,0,4.84,244.44,341.26,0.74,-25.92,,
200,0,4.16,272,355.08,-0.38,8.22,,
200,1,4.3,294.76,339.08,0.18,27.36,,
200,1,4.62,310.4,368.7,-0.1,2.28,,
200,1,0,0,0,0,0,,
200,0,4.9,302.84,374.38,-0.1,5.82,,
200,1,4.28,347.72,366.4,0.3,25.8,,
200,0,4.96,284.6,361.18,0.1,-17.4,,
200,0,3.94,234.12,312.14,-0.46,-73.18,,
200,0,4.28,309.02,356.1,-0.16,-3.9,,
200,1,3.46,322.76,316.64,0,0,,
200,0,4.88,298.6,368.94,0.6,25.68,,
200,1,2.36,500.32,726.82,0.26,42.8,,
200,1,4.88,277.46,359.08,1.78,39.32,,
200,1,4.12,270.28,382.7,-0.24,26.3,,
200,1,5.06,345.5,392.66,0.76,78.58,,
200,1,4.18,366.84,371.54,0,24.56,,
200,1,4.18,255.16,347.48,-0.7,-30.96,,
200,1,4.4,250.32,349.26,-0.4,-14.6,,
200,0,5.12,335.52,379.5,0.1,-2.4,,
200,1,4.78,328.02,395.44,1.12,81.04,,
200,0,3.98,279.18,329.28,-0.82,-44.34,,
200,0,3.64,299.8,311.02,-0.48,-33.32,,
200,0,3.7,290.98,329.06,-0.74,-32.42,,
200,0,4.4,254.98,334.58,-0.72,-45.82,,
200,0,3.38,291.72,327.06,-0.18,-0.28,,
200,1,4.08,325.98,365.76,-0.96,32.94,,
200,0,0,0,0,0,0,,
200,0,4.68,297.28,369.48,0.64,-23.08,,
200,0,4.54,299.14,363.4,0.36,11.94,,
200,1,5.24,336.38,385.2,1.78,52.6,,
200,0,4.78,242.98,377.02,0.28,-0.48,,
200,1,4.94,291.2,374.48,-0.66,4.96,,
200,1,5.12,268.5,359.32,-0.08,-3.68,,
200,0,4.18,282.7,350.16,-0.82,-33.82,,
200,1,4.5,331.44,379.86,0.56,41.74,,
200,1,4.56,320.9,369.2,0.54,36.88,,
200,1,4.92,272.46,378.62,-0.78,8.6,,
200,0,1.76,518.18,730.72,-0.54,-69.36,,
200,0,5,386.58,399.62,0.24,20.46,,
200,1,4.3,329.06,376,-0.14,13.48,,
200,0,4.96,271.74,337.64,0.54,-16.12,,
200,0,3.8,271.6,295.64,-1.4,-101.12,,
200,0,2.38,534.12,731.06,0,0,,
200,1,5.06,327.56,403.04,0.98,43.54,,
200,0,4.04,346.82,378.8,0.12,2.24,,
200,1,4.1,357.02,367.2,0.24,6.24,,
200,0,5.1,297.38,367.26,0.22,33.52,,
200,1,2.42,559.68,787.24,0,0,,
200,1,3.84,293.74,298.6,-0.08,-15.56,,
200,0,5.14,320.76,390.74,0.06,27.98,,
200,0,4.58,276.74,354.78,0.4,-14.38,,
200,1,4.76,284.04,356.24,-0.52,-28.1,,
200,0,3.94,275.4,327.06,-0.58,-54.96,,
200,1,5.08,327.84,384.28,0.24,-21.36,,
200,1,4.78,272.42,354.8,0.06,4.94,,
200,1,4.82,311.92,393.08,0,18.9,,
200,0,2.36,578.7,802.24,0.3,37.88,,
200,1,0,0,0,0,0,,
200,1,4.84,349.6,381.22,0.8,53.52,,
200,0,3.84,256.6,300.84,0,0,,
200,0,5.08,300.36,370.94,-0.22,-2.48,,
200,1,4.62,327.92,339.2,0.08,-8.9,,
200,0,4.84,265.84,383.78,-0.02,-2.96,,
200,0,4.56,277.48,356.18,-0.14,-30.94,,
200,0,5.36,291.68,374.3,0.58,-17.5,,
200,1,3.96,313.66,346.22,-0.3,21.2,,
200,0,4.74,296.94,399.48,0.02,10.08,,
200,0,4.9,252.94,378.64,0.16,13.58,,
200,1,3.74,260.22,346.08,-0.08,-2.76,,
200,0,3.9,287.54,361.64,-1.16,-12.44,,
200,0,4.1,285.5,322.76,-0.04,-13.46,,
200,0,5.2,272.88,372.36,-0.1,5.1,,
200,1,4.42,293.46,384.86,-0.44,16.38,,
200,0,3.62,241,272.82,-1.2,-118.28,,
200,0,5.48,255.38,356.04,0.6,8.92,,
200,1,4.86,393.44,454.84,0.96,147.78,,
200,1,4.9,293.86,387.94,-0.38,-33.02,,
200,1,3.5,292.6,336.12,-1.16,-52.92,,
200,1,4.78,299.74,381.64,-0.34,5.32,,
200,1,4.28,328.22,372,0.56,26.24,,
200,1,5.12,283.68,362.76,0.42,-9.62,,
200,0,4.86,265.72,345.58,0.08,10.28,,
200,0,4.26,264.52,339.34,0,0,,
200,0,3.92,273.56,324.26,-0.04,11.48,,
200,0,4.52,295.54,350.4,0.4,-1.46,,
200,0,3.68,255.08,324.64,-1.28,-44.56,,
200,1,4.88,283.8,354.36,0.38,1.58,,
200,1,4.24,279.26,332.66,-0.6,-13.88,,
200,1,4.5,297.24,352.56,0.28,-9.16,,
200,1,5.14,300.88,373.36,-0.04,-26.88,,
200,0,4.92,283.74,352.26,0.06,-25.54,,
200,1,4.22,294.96,360.64,-0.5,-3.48,,
200,0,4.14,322.64,362.82,-0.16,0.12,,
200,0,4.86,273.92,365.1,-0.36,-1.58,,
200,1,4.88,322.24,400.82,0.14,20.52,,
200,0,4.64,258.72,328.64,-0.28,-38.58,,
200,1,5.12,344.74,383.56,0.72,77.72,,
200,0,4.74,282.68,356.68,-0.18,-16.48,,
200,0,4.12,251.16,339.28,0.12,-22.06,,
200,1,4.74,336.62,386.72,0.26,54.6,,
200,1,4.5,349.7,396.84,1.12,21.96,,
200,0,4.4,279.22,361.64,0.36,4.68,,
200,0,5.08,294.12,383.12,0.28,13.42,,
200,0,0,0,0,0,0,,
200,0,5.2,275.96,365.8,0.64,-14.42,,
200,0,3.38,247.14,287.3,-0.9,-71.8,,
200,1,4.78,292.18,362.08,-0.06,20.94,,
200,0,4.84,246.68,331.18,0.14,-16.54,,
200,1,4.62,367.22,399.28,-0.22,-6.38,,
200,0,3.48,243.86,317.74,-0.76,-40.34,,
200,1,3.78,265.82,337.68,-0.86,-4.6,,
200,0,4.4,281.3,337.52,-0.32,-46.68,,
200,1,5.36,290.34,361.12,0.56,8.16,,
200,1,4.94,308.62,384.88,0.12,20.08,,
200,0,4.82,292.66,369.38,0.14,10.6,,
200,0,4.56,291.14,372.52,-0.14,-4.92,,
200,0,4.78,323.04,379.72,0.56,31.36,,
200,0,4.36,271.76,328.68,-0.62,-32.62,,
200,0,4.7,236.82,339.2,0.1,-19.46,,
200,1,4.6,288.7,366.36,1.18,54.44,,
200,1,4.3,272.18,374.08,-0.2,-3.96,,
200,0,4.6,298.46,364.84,-0.52,-61.16,,
200,1,5.22,270.74,364.74,0.52,12.44,,
200,0,3.68,247.42,305.9,-0.52,-33.68,,
200,1,4.1,321.08,359.58,-0.3,-1.6,,
200,1,4,311.2,330.36,-0.6,-11.14,,
200,0,4.24,238.26,314.76,-0.44,-74.28,,
200,0,4.36,295.5,363.6,-0.32,-17.96,,
200,0,4.24,277.6,351.38,0.08,-0.54,,
200,1,4.52,344.76,386.24,0.7,48.96,,
200,0,4.72,273.16,350.7,0.22,-30.78,,
200,1,4.62,251.36,357.16,-0.24,4.4,,
200,0,4.96,283.58,366.52,-0.14,-36.34,,
200,0,4.92,286.78,395.74,0.26,17.2,,
200,1,4.92,313.22,393.3,-0.12,-12,,
200,1,5,319.14,393.58,0.8,44.08,,
200,1,0,0,0,0,0,,
200,0,4.52,318.96,378.96,-0.04,23.62,,
200,0,4.68,293.02,367.62,-0.02,24,,
200,1,5.06,266.9,355.5,0.72,11.68,,
200,1,4.72,262.14,376.96,-0.14,9.06,,
200,0,4.4,263.52,344.66,0.06,-25.36,,
200,0,4.2,293.12,349.5,-0.4,-15.14,,
200,0,4.8,258.54,344.14,-0.08,-30.58,,
200,0,4.22,242.7,332.66,-0.82,-60.48,,
200,0,4.52,275.8,350.28,-0.36,-16.44,,
